employee_id,department,job_title,annual_salary,overtime_flag,employment_status,employment_type,fte,start_date,termination_date,base_rate,age,gender,marital_status,total_working_years,years_at_company
1501,Research & Development,Healthcare Representative,48420,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,24.5,55,Male,Married,4,3
1502,Research & Development,Laboratory Technician,46056,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,23.31,33,Female,Married,8,5
1503,Sales,Sales Executive,55092,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,27.88,47,Female,Married,11,5
1504,Research & Development,Laboratory Technician,30732,No,TERMINATED,FULL_TIME,1.0,2024-01-01,2025-12-31,15.55,28,Male,Single,8,0
1506,Research & Development,Research Scientist,18756,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,9.49,28,Male,Divorced,1,1
1507,Sales,Sales Executive,58776,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,29.74,28,Male,Single,5,4
1509,Research & Development,Laboratory Technician,57468,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,29.08,49,Female,Married,10,3
1513,Research & Development,Laboratory Technician,38160,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,19.31,29,Female,Married,4,3
1514,Research & Development,Manufacturing Director,78588,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,39.77,28,Male,Married,8,8
1515,Research & Development,Healthcare Representative,76656,Yes,ACTIVE,FULL_TIME,1.0,2024-01-01,,38.79,33,Male,Single,14,0
1516,Research & Development,Manager,134928,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,68.28,32,Male,Single,10,5
1520,Research & Development,Manager,192384,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,97.36,54,Female,Divorced,26,14
1522,Research & Development,Research Scientist,28344,No,TERMINATED,FULL_TIME,1.0,2015-01-03,2025-12-31,14.34,29,Male,Single,11,9
1523,Research & Development,Research Director,195936,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,99.16,44,Male,Married,24,20
1525,Research & Development,Manufacturing Director,100512,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,50.87,39,Female,Single,9,2
1527,Sales,Manager,199272,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,100.85,46,Female,Married,23,13
1529,Research & Development,Healthcare Representative,103272,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,52.26,35,Female,Single,11,11
1533,Research & Development,Laboratory Technician,27264,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,13.8,23,Male,Single,5,4
1534,Research & Development,Laboratory Technician,24216,No,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,12.26,40,Male,Single,15,5
1535,Sales,Sales Executive,84996,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,43.01,34,Male,Married,10,10
1537,Research & Development,Research Scientist,49008,No,TERMINATED,FULL_TIME,1.0,2017-01-02,2025-12-31,24.8,31,Female,Single,7,7
1539,Research & Development,Research Director,172932,Yes,ACTIVE,FULL_TIME,1.0,1992-01-09,,87.52,50,Male,Single,32,32
1541,Sales,Sales Representative,27696,Yes,ACTIVE,FULL_TIME,1.0,2013-01-03,,14.02,34,Male,Married,12,11
1542,Research & Development,Laboratory Technician,58092,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,29.4,42,Male,Married,4,1
1543,Research & Development,Research Scientist,51420,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,26.02,37,Male,Married,10,10
1544,Research & Development,Healthcare Representative,116580,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,59.0,29,Female,Married,9,7
1545,Research & Development,Manufacturing Director,51840,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,26.23,33,Male,Single,5,5
1546,Research & Development,Research Scientist,25584,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,12.95,45,Male,Married,8,5
1547,Research & Development,Healthcare Representative,121488,Yes,ACTIVE,FULL_TIME,1.0,2004-01-06,,61.48,42,Male,Married,24,20
1548,Sales,Sales Executive,65676,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,33.24,40,Male,Married,9,8
1549,Research & Development,Laboratory Technician,62484,Yes,ACTIVE,FULL_TIME,1.0,2009-01-04,,31.62,33,Male,Married,15,15
1550,Human Resources,Manager,197244,Yes,ACTIVE,FULL_TIME,1.0,2003-01-06,,99.82,40,Male,Single,21,21
1551,Research & Development,Laboratory Technician,27552,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,13.94,24,Male,Divorced,2,1
1552,Research & Development,Healthcare Representative,48828,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,24.71,40,Male,Divorced,8,2
1553,Research & Development,Healthcare Representative,89292,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,45.19,45,Male,Divorced,10,10
1554,Sales,Sales Representative,29160,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,14.76,35,Female,Married,6,5
1555,Research & Development,Research Scientist,70536,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,35.7,32,Female,Married,12,7
1556,Sales,Sales Representative,31728,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,16.06,36,Male,Single,7,3
1557,Sales,Sales Executive,77268,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,39.1,48,Female,Divorced,18,8
1558,Research & Development,Research Scientist,29412,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,14.88,29,Male,Married,5,1
1560,Sales,Sales Executive,76704,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,38.82,33,Male,Married,8,2
1562,Sales,Sales Executive,116568,No,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,58.99,30,Male,Married,10,10
1563,Human Resources,Human Resources,72924,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,36.9,38,Male,Married,10,6
1564,Research & Development,Laboratory Technician,29400,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,14.88,35,Male,Single,3,3
1568,Sales,Sales Executive,111000,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,56.17,30,Male,Married,9,4
1569,Research & Development,Laboratory Technician,24888,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,12.6,35,Female,Divorced,1,1
1572,Research & Development,Manufacturing Director,122028,No,TERMINATED,FULL_TIME,1.0,1991-01-09,2025-12-31,61.76,53,Female,Married,34,33
1573,Research & Development,Manufacturing Director,58260,No,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,29.48,38,Male,Married,7,5
1574,Research & Development,Research Scientist,49044,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,24.82,32,Male,Married,9,6
1576,Research & Development,Research Scientist,28404,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,14.37,48,Female,Married,10,8
1577,Research & Development,Research Scientist,35664,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,18.05,34,Male,Single,1,1
1578,Sales,Manager,235032,No,ACTIVE,FULL_TIME,1.0,1988-01-10,,118.94,55,Male,Married,36,36
1580,Research & Development,Research Scientist,65808,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,33.3,34,Male,Married,9,2
1581,Research & Development,Research Scientist,24732,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,12.52,26,Female,Married,1,1
1582,Sales,Sales Executive,119088,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,60.27,38,Male,Married,10,9
1583,Sales,Sales Executive,50376,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,25.49,38,Female,Single,8,3
1585,Sales,Sales Executive,81780,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,41.39,36,Female,Single,15,1
1586,Research & Development,Laboratory Technician,56676,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,28.68,29,Male,Single,10,10
1587,Research & Development,Healthcare Representative,73704,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,37.3,35,Female,Single,10,5
1588,Sales,Sales Executive,98844,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,50.02,39,Male,Married,11,7
1590,Research & Development,Healthcare Representative,106236,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,53.76,29,Male,Divorced,6,6
1591,Sales,Manager,231972,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,117.39,50,Male,Married,27,1
1592,Research & Development,Research Scientist,24876,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,12.59,23,Male,Married,4,2
1594,Research & Development,Laboratory Technician,66744,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,33.78,36,Male,Married,9,3
1595,Research & Development,Manager,235356,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,119.11,42,Male,Single,24,1
1596,Research & Development,Laboratory Technician,40884,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,20.69,35,Male,Married,10,10
1597,Research & Development,Healthcare Representative,60756,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,30.75,34,Male,Married,8,8
1598,Sales,Sales Executive,55668,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,28.17,40,Female,Married,5,5
1599,Research & Development,Laboratory Technician,58512,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,29.61,43,Male,Divorced,8,6
1601,Research & Development,Laboratory Technician,32280,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,16.34,35,Male,Married,1,1
1602,Sales,Manager,210804,No,ACTIVE,FULL_TIME,1.0,1998-01-07,,106.68,46,Male,Single,27,26
1604,Research & Development,Laboratory Technician,28896,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,14.62,28,Male,Married,1,1
1605,Research & Development,Research Scientist,33768,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,17.09,22,Female,Married,4,4
1606,Research & Development,Healthcare Representative,134940,Yes,ACTIVE,FULL_TIME,1.0,1994-01-08,,68.29,50,Male,Married,32,30
1607,Research & Development,Research Scientist,39744,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,20.11,32,Female,Married,6,3
1608,Research & Development,Research Director,228588,Yes,ACTIVE,FULL_TIME,1.0,2002-01-06,,115.68,44,Female,Divorced,23,22
1609,Research & Development,Research Scientist,25692,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,13.0,30,Male,Married,6,6
1611,Research & Development,Laboratory Technician,69228,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,35.03,45,Female,Single,10,10
1612,Sales,Sales Executive,52620,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,26.63,45,Male,Married,10,10
1613,Sales,Sales Executive,63984,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,32.38,31,Male,Single,10,5
1614,Research & Development,Manufacturing Director,55956,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,28.32,36,Female,Married,7,3
1615,Research & Development,Manufacturing Director,56688,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,28.69,34,Male,Divorced,9,9
1617,Research & Development,Laboratory Technician,38532,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,19.5,49,Female,Married,10,9
1618,Research & Development,Manufacturing Director,64524,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,32.65,39,Male,Married,10,7
1619,Research & Development,Laboratory Technician,48792,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,24.69,27,Male,Divorced,7,7
1621,Research & Development,Research Scientist,62496,No,ACTIVE,FULL_TIME,1.0,2008-01-05,,31.63,35,Male,Married,16,16
1622,Research & Development,Manufacturing Director,58524,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,29.62,28,Female,Divorced,6,5
1623,Research & Development,Research Scientist,37404,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,18.93,21,Male,Single,3,2
1624,Sales,Sales Representative,18828,Yes,TERMINATED,FULL_TIME,1.0,2024-01-01,2025-12-31,9.53,18,Female,Single,0,0
1625,Human Resources,Manager,235896,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,119.38,47,Female,Married,27,5
1627,Research & Development,Laboratory Technician,36828,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,18.64,39,Male,Divorced,11,10
1628,Research & Development,Manufacturing Director,125220,No,ACTIVE,FULL_TIME,1.0,2006-01-05,,63.37,40,Female,Married,18,18
1630,Research & Development,Healthcare Representative,49776,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,25.19,35,Female,Married,15,14
1631,Research & Development,Manufacturing Director,69216,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,35.03,37,Male,Married,9,4
1633,Research & Development,Manufacturing Director,60504,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,30.62,39,Female,Single,10,9
1635,Research & Development,Manufacturing Director,69240,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,35.04,45,Female,Divorced,10,10
1638,Research & Development,Manufacturing Director,93072,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,47.1,38,Female,Married,10,5
1639,Sales,Sales Executive,123672,No,TERMINATED,FULL_TIME,1.0,2011-01-04,2025-12-31,62.59,35,Male,Married,15,13
1640,Research & Development,Research Scientist,47232,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,23.9,37,Female,Married,8,8
1641,Research & Development,Manufacturing Director,95340,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,48.25,40,Female,Single,18,4
1642,Human Resources,Human Resources,68916,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,34.88,44,Male,Married,14,10
1644,Research & Development,Manager,182424,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,92.32,48,Male,Married,23,2
1645,Sales,Sales Executive,65280,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,33.04,35,Male,Divorced,7,2
1646,Research & Development,Research Scientist,45120,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,22.83,24,Female,Single,6,6
1647,Research & Development,Research Scientist,42204,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,21.36,27,Female,Married,5,3
1648,Research & Development,Research Scientist,30960,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,15.67,27,Male,Single,6,4
1649,Research & Development,Laboratory Technician,25992,Yes,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,13.15,40,Male,Single,10,4
1650,Sales,Sales Executive,70428,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,35.64,29,Male,Single,8,5
1651,Research & Development,Healthcare Representative,96096,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,48.63,36,Female,Married,9,3
1653,Research & Development,Manufacturing Director,62472,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,31.62,25,Male,Divorced,7,7
1654,Research & Development,Manufacturing Director,63540,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,32.16,39,Male,Married,7,5
1655,Research & Development,Research Director,196956,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,99.67,49,Female,Married,27,4
1656,Research & Development,Research Director,159228,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,80.58,50,Female,Divorced,19,14
1657,Sales,Sales Representative,33396,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,16.9,20,Female,Single,2,2
1658,Research & Development,Research Scientist,65196,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,32.99,34,Female,Divorced,11,11
1659,Research & Development,Laboratory Technician,24156,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,12.22,36,Male,Single,15,4
1661,Research & Development,Healthcare Representative,167592,Yes,ACTIVE,FULL_TIME,1.0,2009-01-04,,84.81,49,Female,Married,30,15
1662,Research & Development,Manufacturing Director,52488,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,26.56,36,Female,Married,4,3
1664,Research & Development,Healthcare Representative,82104,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,41.55,36,Male,Divorced,13,5
1665,Research & Development,Manager,209112,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,105.83,54,Female,Married,36,10
1666,Research & Development,Research Director,211236,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,106.9,43,Male,Married,14,14
1667,Sales,Sales Executive,54972,Yes,TERMINATED,FULL_TIME,1.0,2013-01-03,2025-12-31,27.82,35,Male,Single,13,11
1668,Research & Development,Research Scientist,56820,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,28.76,38,Male,Married,19,13
1669,Sales,Sales Executive,50244,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,25.43,29,Male,Divorced,10,10
1670,Sales,Sales Executive,66060,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,33.43,33,Male,Divorced,6,6
1671,Research & Development,Research Scientist,65640,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,33.22,32,Male,Divorced,10,9
1673,Sales,Sales Executive,65712,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,33.26,31,Female,Married,10,10
1674,Research & Development,Laboratory Technician,31044,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,15.71,49,Female,Divorced,17,2
1675,Research & Development,Laboratory Technician,29280,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,14.82,38,Female,Single,4,4
1676,Sales,Manager,191664,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,97.0,47,Female,Divorced,29,3
1677,Research & Development,Manager,184548,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,93.39,49,Male,Single,23,8
1678,Sales,Sales Executive,84984,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,43.01,41,Male,Single,21,2
1680,Sales,Sales Representative,32736,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,16.57,20,Male,Single,2,2
1681,Sales,Sales Executive,64416,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,32.6,33,Female,Divorced,7,6
1682,Research & Development,Healthcare Representative,64164,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,32.47,36,Male,Married,10,3
1683,Human Resources,Human Resources,38340,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,19.4,44,Female,Divorced,8,2
1684,Research & Development,Laboratory Technician,47868,Yes,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,24.22,23,Male,Single,5,5
1687,Research & Development,Laboratory Technician,39672,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,20.08,38,Female,Married,7,0
1689,Research & Development,Healthcare Representative,84060,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,42.54,53,Male,Married,11,4
1691,Sales,Sales Representative,31860,Yes,TERMINATED,FULL_TIME,1.0,2015-01-03,2025-12-31,16.12,48,Female,Married,19,9
1692,Research & Development,Laboratory Technician,16716,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,8.46,32,Male,Single,1,1
1693,Research & Development,Laboratory Technician,30840,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,15.61,26,Male,Single,7,7
1694,Research & Development,Research Scientist,42444,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,21.48,55,Male,Divorced,8,4
1696,Research & Development,Laboratory Technician,47832,No,ACTIVE,FULL_TIME,1.0,2009-01-04,,24.21,34,Male,Married,15,15
1697,Research & Development,Healthcare Representative,130596,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,66.09,60,Male,Divorced,19,1
1698,Research & Development,Laboratory Technician,24336,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,12.32,33,Male,Married,14,14
1700,Sales,Sales Executive,114300,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,57.84,37,Male,Divorced,6,6
1701,Research & Development,Research Scientist,35148,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,17.79,34,Female,Married,10,10
1702,Sales,Sales Representative,27300,Yes,TERMINATED,FULL_TIME,1.0,2021-01-01,2025-12-31,13.82,23,Male,Divorced,3,3
1703,Research & Development,Healthcare Representative,94548,Yes,ACTIVE,FULL_TIME,1.0,2016-01-03,,47.85,44,Female,Married,9,8
1704,Research & Development,Research Scientist,59160,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,29.94,35,Male,Single,6,5
1706,Sales,Sales Executive,94164,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,47.65,43,Male,Married,10,10
1707,Research & Development,Research Scientist,52812,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,26.73,24,Male,Married,5,5
1708,Sales,Sales Executive,110892,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,56.12,41,Male,Single,10,10
1709,Research & Development,Laboratory Technician,35688,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,18.06,29,Female,Married,9,5
1710,Sales,Sales Representative,54024,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,27.34,36,Female,Single,17,13
1712,Research & Development,Healthcare Representative,128976,No,ACTIVE,FULL_TIME,1.0,2001-01-06,,65.27,45,Male,Married,25,23
1714,Human Resources,Human Resources,18660,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,9.44,24,Male,Married,1,1
1716,Sales,Sales Executive,155232,No,TERMINATED,FULL_TIME,1.0,2001-01-06,2025-12-31,78.56,47,Male,Married,25,23
1718,Research & Development,Laboratory Technician,27660,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,14.0,26,Male,Married,3,3
1719,Research & Development,Research Director,200448,No,ACTIVE,FULL_TIME,1.0,2003-01-06,,101.44,45,Female,Single,21,21
1720,Research & Development,Research Scientist,41196,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,20.85,32,Male,Married,10,5
1721,Research & Development,Laboratory Technician,41724,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,21.12,31,Male,Married,6,5
1722,Human Resources,Human Resources,77160,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,39.05,41,Male,Married,10,3
1724,Research & Development,Manufacturing Director,78192,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,39.57,40,Female,Married,18,1
1725,Research & Development,Laboratory Technician,46884,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,23.73,24,Male,Divorced,6,6
1727,Research & Development,Healthcare Representative,66744,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,33.78,46,Male,Single,19,10
1728,Research & Development,Manufacturing Director,82596,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,41.8,35,Male,Married,17,7
1729,Research & Development,Research Scientist,34344,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,17.38,30,Male,Married,10,10
1731,Sales,Sales Executive,59736,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,30.23,47,Male,Married,4,1
1732,Sales,Sales Executive,124416,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,62.96,46,Male,Divorced,13,10
1733,Sales,Sales Executive,73608,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,37.25,36,Male,Divorced,16,2
1734,Sales,Sales Executive,80820,No,TERMINATED,FULL_TIME,1.0,2024-01-01,2025-12-31,40.9,32,Male,Single,10,0
1735,Research & Development,Laboratory Technician,39540,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,20.01,23,Female,Single,3,3
1736,Research & Development,Manufacturing Director,62856,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,31.81,31,Female,Single,9,5
1737,Research & Development,Laboratory Technician,77664,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,39.3,39,Male,Married,9,9
1739,Sales,Sales Executive,115320,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,58.36,32,Male,Married,10,4
1740,Sales,Manager,237996,No,ACTIVE,FULL_TIME,1.0,2003-01-06,,120.44,40,Male,Single,21,21
1744,Human Resources,Human Resources,117072,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,59.25,45,Female,Married,9,5
1745,Research & Development,Research Scientist,59616,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,30.17,30,Female,Single,10,9
1746,Human Resources,Human Resources,25740,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,13.03,24,Male,Married,3,2
1747,Human Resources,Human Resources,26160,No,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,13.24,30,Female,Divorced,6,4
1749,Sales,Sales Executive,100152,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,50.68,31,Male,Married,6,5
1751,Research & Development,Research Scientist,41340,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,20.92,27,Female,Single,6,6
1752,Sales,Sales Representative,33120,No,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,16.76,29,Female,Single,2,2
1753,Research & Development,Healthcare Representative,75528,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,38.22,29,Male,Single,10,3
1754,Sales,Sales Executive,85680,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,43.36,30,Male,Divorced,12,7
1755,Research & Development,Research Scientist,35184,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,17.81,34,Male,Married,6,5
1756,Sales,Sales Executive,61764,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,31.26,33,Female,Single,13,11
1757,Sales,Sales Executive,54084,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,27.37,49,Female,Single,8,5
1758,Sales,Sales Executive,102768,Yes,TERMINATED,FULL_TIME,1.0,2024-01-01,2025-12-31,52.01,33,Female,Single,11,0
1760,Research & Development,Laboratory Technician,29616,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,14.99,38,Female,Married,9,6
1761,Sales,Sales Executive,97932,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,49.56,31,Male,Married,10,1
1762,Research & Development,Research Scientist,25308,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,12.81,29,Female,Divorced,1,1
1763,Research & Development,Healthcare Representative,63528,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,32.15,30,Male,Married,10,7
1764,Research & Development,Research Scientist,32616,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,16.51,32,Male,Single,12,7
1766,Research & Development,Healthcare Representative,69732,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,35.29,38,Male,Married,15,1
1767,Research & Development,Research Scientist,29244,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,14.8,43,Male,Married,6,1
1768,Research & Development,Laboratory Technician,33192,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,16.8,42,Male,Divorced,7,5
1770,Research & Development,Research Director,228456,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,115.62,55,Male,Married,34,1
1771,Research & Development,Research Scientist,36660,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,18.55,33,Male,Divorced,11,9
1772,Research & Development,Laboratory Technician,27468,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,13.9,41,Male,Divorced,5,5
1774,Sales,Sales Executive,48012,Yes,ACTIVE,FULL_TIME,1.0,2009-01-04,,24.3,34,Male,Divorced,15,15
1775,Research & Development,Manufacturing Director,155580,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,78.73,53,Female,Married,27,3
1778,Human Resources,Human Resources,42468,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,21.49,43,Male,Single,10,9
1779,Sales,Sales Executive,72348,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,36.61,34,Female,Single,6,2
1780,Sales,Sales Representative,32148,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,16.27,21,Male,Single,1,1
1782,Research & Development,Laboratory Technician,44424,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,22.48,38,Female,Married,5,5
1783,Research & Development,Laboratory Technician,28776,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,14.56,22,Female,Married,1,1
1784,Sales,Sales Executive,65616,No,ACTIVE,FULL_TIME,1.0,2012-01-04,,33.21,31,Female,Married,13,12
1786,Research & Development,Manager,157392,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,79.65,51,Female,Married,15,2
1787,Sales,Sales Executive,50268,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,25.44,37,Male,Married,5,5
