employee_id,pay_date,pay_period_start,pay_period_end,earning_code,earning_description,is_final_pay,units,rate,amount,gross_earnings
1827,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.75,4769.08,4769.08
1829,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.01,2052.92,2052.92
1830,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.62,3163.38,3163.38
1833,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.52,4447.85,4447.85
1834,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.81,1657.38,1657.38
1835,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.82,2494.62,2494.62
1836,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.45,2161.85,2161.85
1837,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,95.87,7286.31,7286.31
1839,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,9.19,698.77,698.77
1842,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.95,1364.31,1364.31
1844,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.18,1077.69,1077.69
1845,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.3,2378.77,2378.77
1847,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,42.28,3213.23,3213.23
1849,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.46,2619.23,2619.23
1850,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.45,1098.0,1098.0
1852,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.15,1759.38,1759.38
1853,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.23,2145.23,2145.23
1854,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.83,1355.08,1355.08
1856,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.78,971.54,971.54
1857,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,52.09,3959.08,3959.08
1858,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.43,1248.92,1248.92
1859,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.77,2946.46,2946.46
1860,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.1,1831.38,1831.38
1862,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.16,4572.46,4572.46
1863,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,80.31,6103.85,6103.85
1864,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.5,1633.85,1633.85
1865,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.03,1294.15,1294.15
1866,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,117.77,8950.15,8950.15
1867,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.42,9076.15,9076.15
1868,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.81,1125.69,1125.69
1869,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,44.42,3375.69,3375.69
1870,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.99,2203.38,2203.38
1871,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.7,1800.92,1800.92
1873,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.17,1228.62,1228.62
1875,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.34,1318.15,1318.15
1876,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,6.56,498.92,498.92
1878,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.01,1140.92,1140.92
1880,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.45,2618.31,2618.31
1881,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.49,1937.08,1937.08
1882,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.99,4482.92,4482.92
1883,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.52,951.69,951.69
1885,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.02,1977.23,1977.23
1886,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.08,2209.85,2209.85
1888,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.87,2725.85,2725.85
1890,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.6,1793.54,1793.54
1892,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,102.16,7764.46,7764.46
1893,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.81,1353.69,1353.69
1898,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.47,3000.0,3000.0
1900,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,104.3,7926.46,7926.46
1903,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.56,2322.92,2322.92
1905,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.01,1064.77,1064.77
1907,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.71,1194.0,1194.0
1908,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.44,2541.69,2541.69
1909,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.68,2027.54,2027.54
1911,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,81.06,6160.62,6160.62
1912,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.98,3038.31,3038.31
1915,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,49.21,3739.85,3739.85
1916,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.16,1836.0,1836.0
1918,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.45,1174.15,1174.15
1922,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.79,2491.85,2491.85
1924,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.32,2532.46,2532.46
1927,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.5,3154.15,3154.15
1928,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,6.63,503.54,503.54
1929,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.83,2647.38,2647.38
1931,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.52,1027.38,1027.38
1932,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.9,2652.46,2652.46
1933,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,59.84,4548.0,4548.0
1934,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.2,2523.23,2523.23
1935,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.67,2483.08,2483.08
1936,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.28,2377.38,2377.38
1937,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.95,984.46,984.46
1938,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,108.55,8250.0,8250.0
1939,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.77,1122.46,1122.46
1940,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.97,2202.0,2202.0
1941,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,116.36,8843.54,8843.54
1943,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.89,2347.85,2347.85
1944,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.39,1321.38,1321.38
1945,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.77,2566.62,2566.62
1947,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.02,989.54,989.54
1948,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.61,1414.62,1414.62
1949,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.06,1296.92,1296.92
1950,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.05,4563.69,4563.69
1951,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,52.4,3982.15,3982.15
1952,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.41,1323.23,1323.23
1954,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.63,2479.85,2479.85
1955,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.49,3077.08,3077.08
1956,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.38,2309.08,2309.08
1960,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.37,1092.46,1092.46
1961,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.36,1319.08,1319.08
1962,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.6,2401.85,2401.85
1965,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.93,1894.62,1894.62
1966,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.78,4467.23,4467.23
1967,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.11,2592.46,2592.46
1968,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.45,4822.15,4822.15
1969,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.59,1337.08,1337.08
1970,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,36.24,2754.46,2754.46
1971,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,45.61,3466.15,3466.15
1972,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.16,1380.46,1380.46
1973,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.25,9062.77,9062.77
1974,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,6.86,521.08,521.08
1975,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,81.02,6157.38,6157.38
1976,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.31,1999.38,1999.38
1979,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,66.99,5091.23,5091.23
1980,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.96,2049.23,2049.23
1981,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.04,2130.92,2130.92
1982,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.07,1221.69,1221.69
1985,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.4,2918.31,2918.31
1986,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.48,2620.15,2620.15
1987,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.28,1009.38,1009.38
1989,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.76,1729.85,1729.85
1992,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.15,1835.54,1835.54
1993,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,52.43,3984.46,3984.46
1994,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.19,926.77,926.77
1995,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.96,2049.23,2049.23
1996,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.63,1415.54,1415.54
1997,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.31,2455.85,2455.85
1998,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.85,2496.92,2496.92
1999,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.89,1284.0,1284.0
2000,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,72.61,5518.62,5518.62
2003,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.15,1227.69,1227.69
2007,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.5,1557.69,1557.69
2008,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.96,2352.92,2352.92
2009,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.62,2251.38,2251.38
2010,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.23,1309.38,1309.38
2012,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.61,1110.46,1110.46
2013,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.78,1047.23,1047.23
2014,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.95,1896.0,1896.0
2015,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,80.2,6095.08,6095.08
2016,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.29,4810.15,4810.15
2017,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,83.47,6343.38,6343.38
2018,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.8,2264.77,2264.77
2019,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.15,1607.08,1607.08
2020,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.79,1124.31,1124.31
2021,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.45,1098.46,1098.46
2022,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,118.0,8968.15,8968.15
2023,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,10.87,826.15,826.15
2024,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,46.42,3528.0,3528.0
2025,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.16,2368.15,2368.15
2026,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.3,2910.46,2910.46
2027,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.07,2209.38,2209.38
2031,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,114.66,8713.85,8713.85
2032,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.2,1079.54,1079.54
2034,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,82.41,6263.08,6263.08
2035,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.76,3097.85,3097.85
2036,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.83,2495.08,2495.08
2037,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,54.28,4125.23,4125.23
2038,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.81,1125.69,1125.69
2040,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,53.67,4078.62,4078.62
2041,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.45,2466.0,2466.0
2044,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.86,3105.23,3105.23
2045,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.4,3070.15,3070.15
2046,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.45,2238.46,2238.46
2048,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.06,1296.46,1296.46
2049,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.55,2625.69,2625.69
2051,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.15,923.54,923.54
2052,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.08,1374.0,1374.0
2053,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.44,1857.69,1857.69
2054,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.99,1746.92,1746.92
2055,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,65.92,5009.54,5009.54
2056,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,73.06,5552.77,5552.77
2057,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.34,4585.85,4585.85
2060,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.01,1368.92,1368.92
2061,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.61,1186.62,1186.62
2062,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.67,4611.23,4611.23
2064,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.3,2834.77,2834.77
2065,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.73,2487.69,2487.69
2068,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.74,2032.62,2032.62
